subject activity tBodyAcc-mean()-X tBodyAcc-mean()-Y tBodyAcc-mean()-Z tBodyAcc-std()-X tBodyAcc-std()-Y tBodyAcc-std()-Z tGravityAcc-mean()-X tGravityAcc-mean()-Y tGravityAcc-mean()-Z tGravityAcc-std()-X tGravityAcc-std()-Y tGravityAcc-std()-Z tBodyAccJerk-mean()-X tBodyAccJerk-mean()-Y tBodyAccJerk-mean()-Z tBodyAccJerk-std()-X tBodyAccJerk-std()-Y tBodyAccJerk-std()-Z tBodyGyro-mean()-X tBodyGyro-mean()-Y tBodyGyro-mean()-Z tBodyGyro-std()-X tBodyGyro-std()-Y tBodyGyro-std()-Z tBodyGyroJerk-mean()-X tBodyGyroJerk-mean()-Y tBodyGyroJerk-mean()-Z tBodyGyroJerk-std()-X tBodyGyroJerk-std()-Y tBodyGyroJerk-std()-Z tBodyAccMag-mean() tBodyAccMag-std() tGravityAccMag-mean() tGravityAccMag-std() tBodyAccJerkMag-mean() tBodyAccJerkMag-std() tBodyGyroMag-mean() tBodyGyroMag-std() tBodyGyroJerkMag-mean() tBodyGyroJerkMag-std() fBodyAcc-mean()-X fBodyAcc-mean()-Y fBodyAcc-mean()-Z fBodyAcc-std()-X fBodyAcc-std()-Y fBodyAcc-std()-Z fBodyAcc-meanFreq()-X fBodyAcc-meanFreq()-Y fBodyAcc-meanFreq()-Z fBodyAccJerk-mean()-X fBodyAccJerk-mean()-Y fBodyAccJerk-mean()-Z fBodyAccJerk-std()-X fBodyAccJerk-std()-Y fBodyAccJerk-std()-Z fBodyAccJerk-meanFreq()-X fBodyAccJerk-meanFreq()-Y fBodyAccJerk-meanFreq()-Z fBodyGyro-mean()-X fBodyGyro-mean()-Y fBodyGyro-mean()-Z fBodyGyro-std()-X fBodyGyro-std()-Y fBodyGyro-std()-Z fBodyGyro-meanFreq()-X fBodyGyro-meanFreq()-Y fBodyGyro-meanFreq()-Z fBodyAccMag-mean() fBodyAccMag-std() fBodyAccMag-meanFreq() fBodyBodyAccJerkMag-mean() fBodyBodyAccJerkMag-std() fBodyBodyAccJerkMag-meanFreq() fBodyBodyGyroMag-mean() fBodyBodyGyroMag-std() fBodyBodyGyroMag-meanFreq() fBodyBodyGyroJerkMag-mean() fBodyBodyGyroJerkMag-std() fBodyBodyGyroJerkMag-meanFreq()
11 WALKING 0.277342456779661 -0.0166954444962712 -0.107611536423729 -0.405386871457627 -0.0518799796881356 -0.524388679322034 0.945520773220339 -0.211012445762712 0.135227174491525 -0.980925970677966 -0.965665068983051 -0.960872244576271 0.071232386340678 0.0143885098084746 -0.0223795994457627 -0.417228256813559 -0.182215101101695 -0.715518678474576 -0.0571878076813559 -0.0665816970355932 0.0854297619236356 -0.595182459830508 -0.498991298135593 -0.430350569830508 -0.0877991375949153 -0.046332790040678 -0.0359812541847458 -0.541091252711864 -0.736591015254237 -0.548272816101695 -0.276615196372881 -0.470502358576271 -0.276615196372881 -0.470502358576271 -0.395864932372881 -0.395189501355932 -0.418593568525424 -0.558938002372881 -0.629243852033898 -0.752520571355932 -0.382081037237288 -0.0833879246145763 -0.608956532372881 -0.41506959220339 -0.0959695400118644 -0.517917139152542 -0.372473919322034 0.012472378820339 0.0382093970525424 -0.443476918305085 -0.242166060084746 -0.686845578813559 -0.442021616271186 -0.171416958716949 -0.743046228644068 -0.359671421101695 -0.430475239186441 -0.100734290661017 -0.51182778220339 -0.59193469220339 -0.395770821186441 -0.622540778474576 -0.453322153389831 -0.494588873050847 -0.171218882915254 -0.301769512338983 -0.185740507745763 -0.442607275525424 -0.569140466525424 0.0900280853092034 -0.385446851288136 -0.411886812033898 0.0818246921474576 -0.609105846949153 -0.60129694 -0.0700541697294915 -0.750275949491525 -0.773216478813559 0.0577794874728814
12 WALKING 0.2771286656 -0.015560927606 -0.10316110632 -0.128898533096 -0.122783290008 -0.4106060626 0.9668735148 -0.1559834498 -0.03608428788 -0.97911312 -0.9646191738 -0.9502762272 0.045764401482 0.0197766948336 0.005025870328 -0.01350661106 -0.089404968585 -0.512276838 -0.1045136708758 -0.03442910782 0.0999739123004 -0.5462634706 -0.4494013978 -0.35017028664 -0.06223893174 -0.049852604592 -0.0467338151926 -0.3908072382 -0.581290691 -0.4806421996 -0.102204550448 -0.23697286882 -0.102204550448 -0.23697286882 -0.144064922688 -0.02028505044 -0.35593036512 -0.4132083408 -0.5174937754 -0.5488904506 -0.05435763951 -0.071302455092 -0.4223253002 -0.160707260634 -0.20851528006 -0.4521466944 -0.26142601202 0.149107488714 0.17080294938 -0.08161979534 -0.1413740705982 -0.4913861728 -0.03105929456 -0.094056408433 -0.5314863218 -0.2811065665 -0.22346071292 -0.18200755164 -0.4019759318 -0.4678863378 -0.31728248436 -0.5931428818 -0.4437983296 -0.4222565212 0.020408840122 -0.025458442506 -0.027904118422 -0.153116002784 -0.4088962994 0.25226775306 -0.029912425338 -0.013953908696 0.018449461946 -0.442503784 -0.4948022154 0.14607536673 -0.5611764414 -0.5649340126 0.0777777588444
13 WALKING 0.275883130350877 -0.0185660651947368 -0.111431456192982 -0.346980394210526 0.141866689392982 -0.220503537026316 0.910855709298246 -0.283658580877193 -0.131299718666667 -0.97254492245614 -0.960899845614035 -0.948637587719298 0.0809590227198246 0.00308364501403509 0.00597249011754386 -0.220910068015789 0.0565488771722807 -0.374633172105263 -0.0174207634701754 -0.0798472502663158 0.0784205641252632 -0.376059914210526 -0.290023550315789 -0.363369948070175 -0.0966598593263158 -0.0319849271912281 -0.0636693233473684 -0.216812065298246 -0.35776089977193 -0.341765824491228 -0.135643867842105 -0.292546377017544 -0.135643867842105 -0.292546377017544 -0.133205034736842 -0.131788528797719 -0.218669558421053 -0.253240071964912 -0.303508210175439 -0.322118379807018 -0.335030121052632 0.0955150666694737 -0.246851507561404 -0.353299848947368 0.0921968931052632 -0.269896395250877 -0.231462709105263 0.0194304158877193 0.152160966852632 -0.290460801694737 -0.0439195137368421 -0.342263716894737 -0.219716159766667 0.0946741596910526 -0.406173351578947 -0.190905932631579 -0.447119510526316 -0.204509715375614 -0.192856474047368 -0.256213554508772 -0.276607954736842 -0.435714710526316 -0.318618506122807 -0.455333900526316 -0.0229089170754386 0.0741273597017544 0.126014216489474 -0.23460086645614 -0.438388953157895 0.253532325631579 -0.15211150075614 -0.113591923723684 0.118031208750877 -0.267472373877193 -0.379951835438597 0.302576933403509 -0.338527133789474 -0.349285611070175 0.229037956496491
14 WALKING 0.279287810338983 -0.0204086486728814 -0.105715542813559 -0.390494646254237 -0.0450497484447458 0.0611186953581356 0.803015228983051 -0.270984501355932 -0.420549045762712 -0.973241356440678 -0.956635274067797 -0.940816026949153 0.0709334899215254 0.0159371849322034 0.0157091755254237 -0.441922671050847 -0.33141419570678 -0.465409086949153 -0.0130643658091525 -0.074984299661017 0.0628011774237288 -0.601660949491525 -0.021830211309322 -0.118035777152542 -0.112964636954695 -0.0382883570101695 -0.0564406287305085 -0.57311753559322 -0.532941453898305 -0.48278279338983 -0.136083476694915 -0.344022743762712 -0.136083476694915 -0.344022743762712 -0.366399954711864 -0.425592631915254 -0.142408459610169 -0.202243971050847 -0.515706631186441 -0.600027514745763 -0.41284393338983 -0.165697808457627 -0.167564902969492 -0.382433721237288 -0.0464032357661017 0.0938167468120339 -0.357922367627119 -0.139563861830508 -0.173736966154237 -0.461034453728814 -0.364178512254237 -0.406938158474576 -0.472028489661017 -0.341081777288136 -0.523131337627119 -0.247463124372881 -0.356116680932203 -0.322822279525424 -0.510242346949152 -0.217792521220339 -0.198251910847458 -0.631215204745763 0.0736869677662712 -0.175132557711864 -0.154027075813559 -0.417431042542373 -0.345409096169492 -0.354043597440678 -0.440636295830508 -0.0325909658440678 -0.418215887966102 -0.438584443254237 0.165942605954237 -0.309657798644068 -0.267850793389831 -0.0307270103932203 -0.584047075254237 -0.651439763559322 0.199505132372881
15 WALKING 0.272744044259259 -0.0157467209072222 -0.106013912314815 -0.293623051481481 0.134911646413519 -0.509626590555556 0.94934405037037 -0.232939057407407 0.0755538511296296 -0.975721235555556 -0.967848130185185 -0.959674029444444 0.0791200664814815 0.00878422691296296 0.0071902787922037 -0.345607413333333 -0.0319060986646296 -0.676349590925926 -0.0481838761366667 -0.0629548759596296 0.0848333688277778 -0.337062765555556 -0.41673603537037 -0.476314426296296 -0.0734594853907407 -0.0546803214718519 -0.0539161772703704 -0.29022725 -0.694662290740741 -0.582950769814815 -0.163576637611111 -0.294937548333333 -0.163576637611111 -0.294937548333333 -0.305443582074074 -0.288085805907407 -0.245333743703704 -0.430665104703704 -0.540426330555556 -0.634501930925926 -0.287775538703704 0.107499971362778 -0.544525404444444 -0.296545876851852 0.0767375907555556 -0.529103544444444 -0.396672742962963 0.02968406298 -0.000104003353148148 -0.365021000925926 -0.0678308789814815 -0.639164065925926 -0.384431420925926 -0.0595808187955556 -0.712920294259259 -0.296286407962963 -0.32991870062963 -0.191187883659259 -0.258987815111111 -0.528210814259259 -0.449740111851852 -0.365541612777778 -0.362912387814815 -0.535229113333333 -0.148503509374074 -0.336085909462963 -0.0523845253974074 -0.247318529839815 -0.433293177222222 0.0777173227898148 -0.265975873888889 -0.322962683574074 0.0238699740574074 -0.490139428888889 -0.488563559259259 -0.0339437857372352 -0.641128992407407 -0.652032932407407 0.0093057306462963
16 WALKING 0.282311250980392 -0.0201131836903922 -0.109341975098039 -0.378762753215686 -0.308048942745098 -0.151517569843137 0.925303674509804 -0.0669739223137255 -0.217002365098039 -0.982028885098039 -0.975060382156863 -0.958606917058824 0.0784486749019608 0.0111235173509804 -0.00698684835294117 -0.380548309705882 -0.41820243 -0.432152724705882 -0.0223040677498039 -0.0717507660784314 0.0848873173137255 -0.653767140392157 -0.611122910588235 -0.368747380980392 -0.0987058066745098 -0.0482694917490196 -0.0532750560901961 -0.674031930196078 -0.70798505627451 -0.567056059411765 -0.239605857137255 -0.447457715509804 -0.239605857137255 -0.447457715509804 -0.352245366176471 -0.387276050941176 -0.485564207254902 -0.664112816862745 -0.668214128235294 -0.718331641764706 -0.375244396470588 -0.314118463333333 -0.235514129588235 -0.380911855098039 -0.348659474509804 -0.173185396333333 -0.359017928960784 -0.0243701044294118 0.0364732389005882 -0.427007185196078 -0.448186015686275 -0.412979051960784 -0.387203244431373 -0.425269445294118 -0.449773492352941 -0.33745822254902 -0.398290727617647 -0.450275971803922 -0.598003939215686 -0.615273716666667 -0.430239432745098 -0.672453077647059 -0.612405546470588 -0.40817633627451 -0.199184623352941 -0.0706874792156863 -0.268729628496078 -0.391696345137255 -0.568725771686274 0.173807049019608 -0.363557053718627 -0.423684909392157 0.089659330012549 -0.667359467058824 -0.720934447843137 0.187246519196078 -0.716406028823529 -0.741271759607843 0.105895460662745
17 WALKING 0.272738200163934 -0.017698096565082 -0.109348146459016 -0.304399396803279 -0.02333545121 -0.265186830655738 0.927985522131147 -0.178573420262295 -0.188519159754098 -0.980505974590164 -0.969423561639344 -0.95645544852459 0.0842850132163934 0.000275579163934424 0.0242508994770492 -0.345416826721311 -0.105406869940984 -0.533363178196721 -0.0240198536491803 -0.0769892064590164 0.0848830108508197 -0.481859933934426 -0.453471855409836 -0.389488848688525 -0.102607002436066 -0.0351812335016393 -0.0511455902983607 -0.435508841803279 -0.559768293278688 -0.526494164590164 -0.143730583087541 -0.446684721991803 -0.143730583087541 -0.446684721991803 -0.298358105245902 -0.27465595704918 -0.339190726229508 -0.527249163114754 -0.517584478032787 -0.542477343770492 -0.347958983295082 -0.0727035141503279 -0.380000429180328 -0.288933852934426 -0.060020103495082 -0.262833149836066 -0.417062282606557 0.00400191589852459 -0.0929610920757377 -0.413403479508197 -0.204839436163934 -0.521417412622951 -0.334592155737705 -0.0594314779639344 -0.544037182786885 -0.433867230491803 -0.407795519557377 -0.443902756557377 -0.411985693442623 -0.48839268852459 -0.400769261147541 -0.506194713114754 -0.437966049672131 -0.442392119180328 -0.107801956285246 -0.0797486743704918 -0.159809541491803 -0.415386073459016 -0.551765253934426 0.172487488344262 -0.332514160983607 -0.213060320344262 0.0347465474006557 -0.520258117868852 -0.621306028852459 0.354044947786885 -0.583669717704918 -0.525289542622951 0.154825317926229
18 WALKING 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 0.92386524875 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.97248384875 0.0767524278392857 0.0282745481892857 0.010685091 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.0399399716026786 -0.0613727362975 0.0944718394625 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.0966435295642857 -0.0433771125875 -0.0502631568175 -0.578133968392857 -0.694925789464286 -0.663259579285714 -0.287908078035714 -0.460346465357143 -0.287908078035714 -0.460346465357143 -0.379269262142857 -0.42541866125 -0.500471147857143 -0.60851009125 -0.636485896964286 -0.726591779107143 -0.37147515625 -0.24360627125 -0.48977105125 -0.378068199285714 -0.267273644642857 -0.439861578035714 -0.362107081928571 0.0639302961089286 0.00488361554716071 -0.414797154464286 -0.361908549464286 -0.601147246785714 -0.375992795357143 -0.320264113035714 -0.664327149285714 -0.34877438 -0.337293285178571 -0.206330044373214 -0.609673434464286 -0.570898150714286 -0.538152344821429 -0.734901390178571 -0.460890661785714 -0.54840977125 0.0182394601107143 -0.281459547160179 -0.2355977771125 -0.424386734107143 -0.565563056964286 0.131646853132143 -0.41403775125 -0.444453486071429 0.0893293589464286 -0.620331394285714 -0.668908146607143 0.17563858115 -0.710596311071429 -0.769408385535714 0.269967615048214
19 WALKING 0.270815564038462 -0.0190201845153846 -0.121520587326923 -0.0191818202194231 0.193479573493269 -0.125082865042308 0.933143205384615 -0.2231005825 -0.0922999025 -0.967076147692308 -0.958600351153846 -0.932807656153846 0.0899550467923077 0.0304030689134908 -0.0288872899980769 0.132092117680962 0.0891726045384615 -0.161381056128846 -0.0480196681817308 -0.0618826071038462 0.0852922683846154 -0.0213385438115385 -0.0994130063405769 -0.0988372449057692 -0.0950369784846154 -0.0218998167519231 -0.0536342819038462 0.0835218626019231 -0.266340092626923 -0.193518779728846 0.0903121605 -0.0769031069436538 0.0903121605 -0.0769031069436538 0.127078897461538 0.0589039069615385 0.110854275019231 -0.02291615445 -0.145553432784615 -0.249425847219231 -0.01340286125 0.17435028124 -0.0875754674038462 -0.0233377719711538 0.127082295625 -0.222254955678846 -0.178597053957692 0.05018114696 0.360315891673077 0.0502068657296154 0.0177595728403846 -0.109180979519231 0.115954953198077 0.0944821459192308 -0.212015392320962 -0.215032534288462 -0.384471668846154 0.00173013274615385 0.231559152 -0.0800270627365385 0.000683546743846153 -0.102975595706923 -0.119664984115385 -0.217973016192308 -0.0925482052846154 -0.0647413283538461 -0.0197657541230769 0.0526147337890385 -0.304446463173077 0.307216862423077 0.0961781026957692 0.000857892165384615 0.129502071276923 -0.0895219242365385 -0.148891675194231 0.196332502753846 -0.244736837076923 -0.310043319730769 0.245326684326923
20 WALKING 0.272589336470588 -0.021199992245098 -0.113539477098039 -0.208342792019608 0.489771808627451 -0.228734217372549 0.899965205686274 -0.344443913137255 -0.035130214 -0.970327266470588 -0.962003383529412 -0.953850439607843 0.0841234323137255 -0.0210619558882353 0.00634457223529412 -0.090645041854902 0.244310894098039 -0.387664584313725 -0.0234104225980392 -0.074105054612549 0.0851359929294118 -0.23294061427451 0.0858321519372549 -0.165748467372549 -0.0679992365372549 -0.0514175758627451 -0.0549273707529412 -0.253227445431373 -0.127554090666667 -0.22704432732549 0.039402280578902 -0.156930391921569 0.039402280578902 -0.156930391921569 -0.0429359302764706 0.0210765716843137 0.0686275147882353 -0.0367853189588235 -0.194893253196078 -0.149864146847059 -0.147404272166667 0.403465950921569 -0.272213861705882 -0.234985644352941 0.438436341294118 -0.26649772672549 -0.227319943784314 -0.00368602589490196 0.239414630235294 -0.138717234372549 0.157933952294118 -0.34599447627451 -0.122237205541176 0.255614062961569 -0.427690451960784 -0.257051149084314 -0.475080055294118 -0.152723042398039 -0.0936248686019608 0.0310145965868627 -0.108892495684314 -0.279931528352941 0.107704805445098 -0.264957205764706 -0.0966990321215686 0.00139730354666667 -0.0890585991356863 -0.00353341793921569 -0.389934004313725 0.291882701372549 0.0545269493972549 -0.0310650270227451 0.0864817772705882 -0.0520065599062745 -0.196210236058824 0.206699112843137 -0.180365335498431 -0.171975765239216 0.0212252251039216
21 WALKING 0.287428642307692 -0.0177088761796154 -0.101763267153846 -0.273714950076923 0.0644326595748077 -0.163052484019231 0.861396652884615 -0.371865646346154 -0.220326737692308 -0.966894360961538 -0.965810121730769 -0.967838519230769 0.0849758056173077 0.00556955819230769 -0.00865811455384615 -0.103902124856923 -0.0352521274575577 -0.415978426019231 -0.0486970599996154 -0.0554188681096154 0.09755008435 -0.437632896153846 -0.40138652 -0.310438277307692 -0.0944077844730769 -0.0619775262692308 -0.0597649082903846 -0.248580541576923 -0.486355079230769 -0.490022159038462 -0.106040410923077 -0.274816645057692 -0.106040410923077 -0.274816645057692 -0.14100025435 -0.0728342767403846 -0.287117403461538 -0.413401480769231 -0.428552909038462 -0.458895970384615 -0.259089030538462 0.0351175215826923 -0.2956206825 -0.280734255673077 0.0114228178942308 -0.159242283617308 -0.169618018205769 0.0388827194278846 0.0899584074751346 -0.191955166711538 -0.1139645957 -0.399282918153846 -0.0948656343346154 -0.0144302744961538 -0.431478524884615 -0.19841792955 -0.367634382115385 -0.298319418365385 -0.256391835769231 -0.374034899423077 -0.280397003134615 -0.495834412692308 -0.42383441 -0.384720834615385 -0.0199724111615385 -0.00878503400192308 -0.141226240719231 -0.233011612 -0.413333607307692 0.226154530980769 -0.132552968107692 -0.00858598654038462 0.198548848521154 -0.416350445769231 -0.514994836923077 0.38412264 -0.506745583076923 -0.439144883846154 0.216900720961538
22 WALKING 0.283394110652174 -0.016924786404413 -0.104378467173913 0.011373220173913 0.100283703778261 -0.222394111086957 0.935156595652174 -0.257783318043478 0.0238907670217391 -0.968208968043478 -0.961979998478261 -0.954882932826087 0.0634263835523913 0.0377558066956522 0.0161142342152174 0.0390634405043478 0.213973187843478 -0.320994976086957 -0.0109593346391304 -0.0892702154630435 0.0837804555282609 -0.324384238913043 -0.491125734130435 -0.160344468391304 -0.140123166754348 -0.0369712039565217 -0.0521080485608696 -0.226122186521739 -0.651508785869565 -0.238276990673913 0.0856816218626087 -0.151882249478261 0.0856816218626087 -0.151882249478261 0.0233352206978261 0.0984436570543478 -0.219649734804348 -0.398121490217391 -0.46077116173913 -0.508097316086957 -0.0896517268021739 0.137992588219565 -0.263870284130435 0.0479352035717391 0.00762311555 -0.262183977217391 -0.221450988634783 0.308839867652174 0.305622588826087 -0.0355041659021739 0.1487039185 -0.289513849130435 0.0230076986391304 0.202323964639739 -0.351488318478261 -0.105058696952174 -0.0817060132086957 -0.00374277797391304 -0.150083688891304 -0.50394442173913 -0.0903872068913043 -0.380495069782609 -0.487662983043478 -0.262056285217391 -0.0282790987173913 -0.107851474717391 0.0772752280165217 -0.0229952575543478 -0.367691533804348 0.362265325434783 0.0550837458130435 0.142290000726087 0.0973006957826087 -0.443074353043478 -0.472197775652174 0.224059841304348 -0.556569415 -0.484384761956522 0.295542044434783
23 WALKING 0.276529526101695 -0.0164850130118644 -0.106990486898305 -0.297881467067797 -0.108300389747966 0.171060258849153 0.938575256271186 -0.160415907152542 -0.16006752540678 -0.977258823220339 -0.964173602711864 -0.929491628474576 0.100344044562542 0.0126076380762712 -0.0133862718728814 -0.207828893491525 -0.0734458623305085 -0.0170730299966102 -0.0482705210864407 -0.0696202087745763 0.0999705089584746 -0.496108528813559 0.283340561372881 -0.210898212210169 -0.0653283468728814 -0.0571954297355932 -0.0890564210488136 -0.361311671016949 0.317068493576271 -0.372623639830509 -0.0885130160932203 -0.186375634231864 -0.0885130160932203 -0.186375634231864 -0.0547131143338983 -0.000443114271186441 -0.00898949634576271 0.190926985149153 0.021384354440678 0.277633990982373 -0.255192827242373 -0.0618305571762712 0.0927337141762712 -0.316120930355932 -0.192441858050847 0.11951976229322 -0.270274740169492 0.107445426152542 0.128427566274576 -0.269496183694915 -0.146170546357627 -0.0412241344067797 -0.214945212169492 -0.0570925144338983 0.00213231928644068 -0.273003959881356 -0.272331869067797 -0.362423217864407 -0.337964469322034 0.222422773530508 -0.19247286980339 -0.547374513728814 0.308413570652542 -0.290379468491525 -0.00642714759322034 0.164184021666102 -0.0490141367627119 -0.0672810664220339 -0.389748377084746 0.280541709423729 0.00503628357288136 -0.0153091888355932 0.143977163228814 0.216023054416949 -0.0416901699627119 0.410387158305085 0.171564768420339 0.316532613386441 0.172023711045763
24 WALKING 0.276980816034483 -0.0225446400534483 -0.110595952913793 -0.47076236637931 -0.154127498163793 -0.288840016206897 0.95970108137931 -0.115116241810345 -0.140910029827586 -0.983132400344828 -0.962578844310345 -0.962822966551724 0.0731938975362069 0.0121254591034483 -0.0116401387758621 -0.485863255344828 -0.302220161206897 -0.491189466034483 -0.0545126870724138 -0.0658435879913793 0.0972006320344828 -0.580597373275862 -0.487166280172414 -0.396154003275862 -0.0625311679982759 -0.0502895008551724 -0.0739835516362069 -0.490773455517241 -0.514246569655172 -0.557968202931034 -0.299983613965517 -0.48106401862069 -0.299983613965517 -0.48106401862069 -0.399722201034483 -0.409824562586207 -0.403064156896552 -0.563863212586207 -0.507824745862069 -0.556022765862069 -0.492419802586207 -0.203193741396552 -0.344493013448276 -0.462733639137931 -0.182766476862069 -0.314646918448276 -0.312046342362069 -0.067892712362069 0.0275268023637931 -0.509628168793103 -0.352829307068966 -0.469920224310345 -0.507640734482759 -0.294353545672414 -0.511115619482759 -0.253177488803448 -0.439634005689655 -0.400928133965517 -0.468295081206897 -0.479841432931034 -0.39144792137931 -0.616915839310345 -0.495896271896552 -0.453337858448276 -0.0550991955691379 0.0479956663948276 -0.224671550446552 -0.434618912068966 -0.590265845517241 0.153588267505862 -0.418641046896552 -0.40297998362069 0.102850167901724 -0.534509163793103 -0.668032801896552 0.351492001672414 -0.571594392068966 -0.567447731896552 0.209200417647241
25 WALKING 0.279382475135135 -0.0178470324175676 -0.107477858851351 -0.584268982027027 -0.161370340094595 -0.44066069 0.937116138108108 -0.125780021527027 0.188610402310811 -0.979449566216216 -0.963451022972973 -0.946418593108108 0.0795534473902703 -7.4986749999998e-06 -0.00402748920405405 -0.603276872972973 -0.380496227972973 -0.675940012162162 -0.0269638386716216 -0.0772565034131081 0.088133887472973 -0.399103735405405 -0.602431822972973 -0.558953665945946 -0.103416912416216 -0.0379395367254054 -0.0526199035036486 -0.504390482567568 -0.799236378243243 -0.654524495405405 -0.399539506216216 -0.555945571486486 -0.399539506216216 -0.555945571486486 -0.535310023108108 -0.540839490675676 -0.39495083527027 -0.493929013513514 -0.676756639594595 -0.753711262162162 -0.600946545 -0.250263190824324 -0.535944178918919 -0.578389647081081 -0.170425572012162 -0.434343207027027 -0.349910206054054 -0.161816435517568 -0.137782819905405 -0.621833693918919 -0.432181990135135 -0.659603714189189 -0.6195795 -0.365931217432432 -0.690819156351351 -0.228731500345946 -0.539748724554054 -0.454183441175676 -0.408140437702703 -0.678063148108108 -0.556872068513514 -0.405108061756757 -0.565181870540541 -0.600278389189189 -0.332250061363514 -0.326976879847162 -0.192829076344595 -0.556979494864865 -0.624462003513514 0.0511080229752703 -0.560758530135135 -0.51946824554054 0.137486290035135 -0.562673454189189 -0.535502127567568 -0.135513741412162 -0.766529876891892 -0.754836771351351 -0.00321610805648649
26 WALKING 0.279343386440678 -0.014938284159322 -0.106832141898305 -0.322168779949153 -0.1349428169 -0.33387212559322 0.96004264220339 -0.131890736474576 0.109765380355932 -0.979131754237288 -0.965157998644068 -0.962691500338983 0.063337815038983 0.0240407997762712 -0.00475600743677966 -0.32435453220339 -0.260370064932203 -0.396531336271186 -0.0140095073762712 -0.079574421761017 0.0850314718398305 -0.492658740169492 -0.575067810338983 -0.35113004559322 -0.0918235118694915 -0.0533667727101695 -0.0423953343661017 -0.412387522711864 -0.588510346779661 -0.482556576440678 -0.211391621033898 -0.408828834033898 -0.211391621033898 -0.408828834033898 -0.28642336559322 -0.280614638644068 -0.392774616101695 -0.540374033050847 -0.510300266101695 -0.604823740847458 -0.315695853728814 -0.147010042677966 -0.339954555932203 -0.325958793338983 -0.183523872644068 -0.384745449661017 -0.31112857840678 -0.0559388571322034 0.233270469440678 -0.362272444745763 -0.298731879423729 -0.398891122711864 -0.345128146101695 -0.268785927559322 -0.394392561016949 -0.260653275767797 -0.409020917457627 -0.255404886288136 -0.367061081525424 -0.56081990559322 -0.315109561694915 -0.533066536610169 -0.58749864338983 -0.423108284067797 -0.0818789886101695 0.131841927037288 -0.0653794191305085 -0.371153819067797 -0.523965172372881 0.168933379813559 -0.294552319830508 -0.270436621186441 0.0448932999898305 -0.55199799220339 -0.612657288135593 0.229552815932203 -0.618812942372881 -0.616797925254237 0.199964620149153
27 WALKING 0.280327785789474 -0.0157012589555246 -0.1114506 -0.330519670824561 -0.183286010578947 -0.298419997017544 0.943581673333333 -0.187129479824561 -0.126041200861403 -0.978714423684211 -0.971401993333333 -0.958119851403509 0.0596748537245614 -0.000898722336842106 -0.0233628158947368 -0.301863328824561 -0.101594265014912 -0.403289702631579 -0.0813901794207018 -0.0442046331017544 0.117080136108772 -0.603412569473684 -0.528752611929825 -0.244719343508772 -0.083787581275386 -0.0485035359298246 -0.0742568699192983 -0.520621516315789 -0.630036767192982 -0.420201637719298 -0.227693867245614 -0.387358544561404 -0.227693867245614 -0.387358544561404 -0.223149451754386 -0.257937131368421 -0.397444337017544 -0.479116937719298 -0.558486621578947 -0.614656352105263 -0.292791332719298 -0.131844608929825 -0.312427252631579 -0.346470177649123 -0.264561563333333 -0.347171812280702 -0.303766372368421 0.162894613014035 0.250659267315789 -0.330489489935088 -0.190529027877193 -0.383939556315789 -0.334392260578947 -0.0656136741666667 -0.420942948421053 -0.267957019242105 -0.220747461842105 -0.199099005842105 -0.494959509824561 -0.532220625614035 -0.309115070140351 -0.638826879649123 -0.530793574035088 -0.294346911929825 -0.0429567718777193 0.0118337724017544 -0.118191159024561 -0.309492863684211 -0.532079234007018 0.238042210631579 -0.250363582263158 -0.273568695298246 0.0298413233631579 -0.515458012280702 -0.544482157894737 0.154260668666667 -0.61828106245614 -0.636790759122807 0.0897435986859649
28 WALKING 0.28411101537037 -0.015836010637037 -0.103672223766667 -0.2799639995 -0.113143732074074 -0.306282991851852 0.942335493888889 -0.229210638518519 -0.124508537074074 -0.977255700555556 -0.969194418333333 -0.943031092407407 0.0973996516666667 0.0127444514574074 -0.013171406312963 -0.324419880611111 -0.215170844814815 -0.53215414462963 -0.0851925945111111 -0.0303479684510926 0.108314426722222 -0.502471381851852 -0.497143460925926 -0.246394057211111 -0.0863630637074074 -0.0483536884611111 -0.0593998948333333 -0.398752428148148 -0.635726520555556 -0.440342012592593 -0.174339000188889 -0.375256954277778 -0.174339000188889 -0.375256954277778 -0.291741619518519 -0.378811458018519 -0.322501842148148 -0.463992754074074 -0.543330680740741 -0.580004994074074 -0.266635695 -0.120283903553704 -0.356191882037037 -0.285956716740741 -0.166084841855556 -0.334321007037037 -0.372344694537037 -0.0512321654833333 -0.00149007516296296 -0.350492326759259 -0.286815915925926 -0.493171720925926 -0.357771155111111 -0.190400636733333 -0.569508605925926 -0.350778217592593 -0.483099865925926 -0.290974028533333 -0.372173764444444 -0.501078213888889 -0.254952637055556 -0.544559061111111 -0.498795656481481 -0.312969932648148 -0.0586064715222222 -0.141925185187037 -0.147373314444444 -0.334607110574074 -0.496895465333333 0.103930718201852 -0.348573463888889 -0.425094845388889 0.119848383744444 -0.514055642777778 -0.52261405962963 0.00925585327777778 -0.594128703518519 -0.592214355 -0.0641212063537037
